id_programa,nombre_programa,nivel_academico,nombre_facultad,modalidad,jornada
109,TECNOLOGIA EN  GESTION DE PRODUCCION Y TRANSFOMACION DEL ACERO,PREGRADO,INGENIERIA,PRESENCIAL,OTRA
110,ESPECIALIZACION EN  PLANIFICACION DEL  TURISMO SOSTENIBLE,POSGRADO,SECCIONAL DUITAMA,PRESENCIAL,DIURNA - NOCTURNA
111,ESPECIALIZACIÓN EN DISEÑO DE MAQUINARIA Y EQUIPO,POSGRADO,SECCIONAL DUITAMA,PRESENCIAL,DIURNA - NOCTURNA
112,ESPECIALIZACION EN GESTION ESTRATEGICA DE PROYECTOS,POSGRADO,SECCIONAL DUITAMA,PRESENCIAL,DIURNA - NOCTURNA
113,ESPECIALIZACIÓN EN INFORMÁTICA PARA LA DOCENCIA,POSGRADO,SECCIONAL DUITAMA,PRESENCIAL,DIURNA - NOCTURNA
114,ESPECIALIZACION EN PEDAGOGIA DE LOS DERECHOS HUMANOS,POSGRADO,SECCIONAL DUITAMA,PRESENCIAL,DIURNA - NOCTURNA
115,ESPECIALIZACIÓN EN PLANIFICACIÓN Y REGULACIÓN ENERGÉTICA,POSGRADO,SECCIONAL DUITAMA,PRESENCIAL,DIURNA - NOCTURNA
116,MAESTRÍA EN DISEÑO,POSGRADO,SECCIONAL DUITAMA,PRESENCIAL,DIURNA - NOCTURNA
117,ESPECIALIZACION EN AUTOMATIZACION INDUSTRIAL,POSGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,DIURNA - NOCTURNA
118,ESPECIALIZACION EN GEOTECNIA VIAL,POSGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,DIURNA - NOCTURNA
119,ESPECIALIZACION EN GERENCIA TALENTO HUMANO,POSGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,DIURNA - NOCTURNA
120,ESPECIALIZACION EN GESTION AMBIENTAL,POSGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,DIURNA - NOCTURNA
121,ESPECIALIZACIÓN EN GESTIÓN Y AUDITORÍA TRIBUTARIA,POSGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,DIURNA - NOCTURNA
122,ESPECIALIZACION EN INGENIERIA DE PRODUCCION Y OPERACIONES,POSGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,DIURNA - NOCTURNA
123,ESPECIALIZACION EN SEGURIDAD Y SALUD EN EL TRABAJO,POSGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,DIURNA - NOCTURNA
124,ESPECIALIZACION EN TELECOMUNICACIONES,POSGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,DIURNA - NOCTURNA
125,MAESTRIA EN CIENCIAS DE LA TIERRA,POSGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,DIURNA - NOCTURNA
126,MAESTRIA EN INGENIERIA,POSGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,DIURNA - NOCTURNA
127,MAESTRIA EN CIENCIAS FISICA,POSGRADO,CIENCIAS,PRESENCIAL,DIURNO - NOCTURNO
128,MAESTRIA EN CIENCIAS MATEMATICAS,POSGRADO,CIENCIAS,PRESENCIAL,DIURNO - NOCTURNO
129,MAESTRIA EN QUIMICA,POSGRADO,CIENCIAS,PRESENCIAL,DIURNO - NOCTURNO
130,MAESTRIA EN CIENCIAS AGRARIAS,POSGRADO,CIENCIAS AGROPECUARIAS,PRESENCIAL,DIURNO - NOCTURNO
131,MAESTRIA EN CIENCIAS VETERINARIAS,POSGRADO,CIENCIAS AGROPECUARIAS,PRESENCIAL,DIURNO - NOCTURNO
132,DOCTORADO EN HISTORIA,POSGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,DIURNO - NOCTURNO
133,MAESTRIA EN AMBIENTES EDUCATIVOS MEDIADOS POR TIC,POSGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,DIURNO - NOCTURNO
134,MAESTRIA EN HISTORIA,POSGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,DIURNO - NOCTURNO
135,DOCTORADO EN INGENIERIA,POSGRADO,INGENIERIA,PRESENCIAL,DIURNO - NOCTURNO
136,MAESTRIA EN INGENIERIA AMBIENTAL,POSGRADO,INGENIERIA,PRESENCIAL,DIURNO - NOCTURNO
137,ESPECIALIZACION EN GESTION DE LA PRODUCTIVIDAD Y MEJORAMIENTO CONTINUO,POSGRADO,SECCIONAL DUITAMA,PRESENCIAL,DIURNO - NOCTURNO
138,MAESTRÍA EN GESTIÓN ESTRATÉGICA DE PROYECTOS,POSGRADO,SECCIONAL DUITAMA,PRESENCIAL,DIURNO - NOCTURNO
139,"MAESTRIA EN SEGURIDAD Y SALUD EN EL TRABAJO, ENFASIS EN HIGIENE Y SEGURIDAD INDUSTRIAL",POSGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,DIURNO - NOCTURNO
140,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE,PREGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,DIURNA
141,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA,PREGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,EXTENDIDA
142,DOCTORADO EN CIENCIAS DE LA EDUCACION,POSGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,OTRA
143,ESPECIALIZACION EN MEDICINA FAMILIAR,POSGRADO,CIENCIAS DE LA SALUD,PRESENCIAL,EXTENDIDA
144,MAESTRÍA EN FINANZAS,POSGRADO,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,PRESENCIAL,EXTENDIDA
145,TECNOLOGIA EN ELECTRICIDAD INDUSTRIAL,PREGRADO,ESTUDIOS A DISTANCIA,DISTANCIA,OTRA
146,ESPECIALIZACION EN ESTRUCTURAS,POSGRADO,INGENIERIA,PRESENCIAL,OTRA
147,MAESTRIA EN ADMINISTRACION,POSGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,OTRA
148,ESPECIALIZACION EN ALTA GERENCIA EN MERCADOTECNIA,ESPECIALIZACION,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,PRESENCIAL,OTRA
149,TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO,TECNICA,ESTUDIOS A DISTANCIA,DISTANCIA,OTRA
150,TECNOLOGIA EN  GESTION DE PRODUCCION Y TRANSFOMACION DEL ACERO,TECNOLOGIA,ESTUDIOS A DISTANCIA,DISTANCIA,OTRA
151,TECNICA PROFESIONAL EN INSTALACION Y MANTENIMIENTO DE REDES Y COMPUTADORES,TECNICA,ESTUDIOS A DISTANCIA,DISTANCIA,OTRA
152,TECNOLOGIA EN TELEMATICA,TECNOLOGIA,ESTUDIOS A DISTANCIA,DISTANCIA,OTRA
153,ESPECIALIZACION EN INGENIERIA AMBIENTAL,ESPECIALIZACION,INGENIERIA,PRESENCIAL,OTRA
154,MAESTRÍA EN GERENCIA DE PROYECTOS DE CONSTRUCCIÓN,MAESTRIA,INGENIERIA,PRESENCIAL,EXTENDIDA
155,MAESTRIA EN ENERGIAS RENOVABLES,MAESTRIA,SECCIONAL DUITAMA,PRESENCIAL,EXTENDIDA
156,ESPECIALIZACIÓN EN SALUD OCUPACIONAL Y PREVENCIÓN DE RIESGOS LABORALES,ESPECIALIZACION,SECCIONAL SOGAMOSO,PRESENCIAL,OTRA
157,ESPECIALIZACION EN NUTRICION Y ALIMENTACION ANIMAL,ESPECIALIZACION,CIENCIAS AGROPECUARIAS,PRESENCIAL,EXTENDIDA
158,ESPECIALIZACION EN GERENCIA TRIBUTARIA,ESPECIALIZACION,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,PRESENCIAL,OTRA
159,DOCTORADO EN CIENCIAS QUIMICAS,DOCTORADO,CIENCIAS,PRESENCIAL,EXTENDIDA
160,DOCTORADO EN CIENCIAS BIOLOGICAS Y AMBIENTALES,DOCTORADO,CIENCIAS,PRESENCIAL,EXTENDIDA
161,MAESTRIA EN FISIOLOGIA VEGETAL,MAESTRIA,CIENCIAS AGROPECUARIAS,PRESENCIAL,OTRA
162,LICENCIATURA EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,PREGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,DIURNA
163,LICENCIATURA EN IDIOMAS MODERNOS ESPAÑOL-INGLES,PREGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,DIURNA
164,LICENCIATURA EN EDUCACION INFANTIL,PREGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,EXTENDIDA
165,LICENCIATURA EN INFORMATICA,PREGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,DIURNA
166,ARTES PLASTICAS Y VISUALES,PREGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,EXTENDIDA
167,DOCTORADO EN GEOGRAFIA,DOCTORADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,OTRA
168,MAESTRIA EN GEOGRAFIA,MAESTRIA,CIENCIAS DE LA EDUCACION,PRESENCIAL,OTRA
169,MAESTRIA EN DOCENCIA DE IDIOMAS,MAESTRIA,CIENCIAS DE LA EDUCACION,PRESENCIAL,OTRA
170,MAESTRIA EN PEDAGOGIA DE LA CULTURA FISICA,MAESTRIA,CIENCIAS DE LA EDUCACION,PRESENCIAL,OTRA
171,ESPECIALIZACION EN PLANEACION Y GESTION DEL DESARROLLO TERRITORIAL,ESPECIALIZACION,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,PRESENCIAL,OTRA
172,MAESTRIA EN ADMINISTRACION DE ORGANIZACIONES,MAESTRIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,PRESENCIAL,OTRA
173,MAESTRIA EN FINANZAS,MAESTRIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,PRESENCIAL,EXTENDIDA
174,TECNOLOGIA EN MERCADEO AGROPECUARIO,TECNOLOGIA,ESTUDIOS A DISTANCIA,DISTANCIA,OTRA
175,TECNOLOGIA DE PROGRAMACION DE SISTEMAS INFORMATICOS,TECNOLOGIA,ESTUDIOS A DISTANCIA,DISTANCIA,OTRA
176,TECNOLOGIA COMERCIAL Y FINANCIERA,TECNOLOGIA,ESTUDIOS A DISTANCIA,DISTANCIA,OTRA
177,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,TECNICA,ESTUDIOS A DISTANCIA,VIRTUAL,OTRA
178,ESPECIALIZACION EN GESTION DE INTEGRIDAD Y CORROSION,ESPECIALIZACION,INGENIERIA,VIRTUAL,EXTENDIDA
179,ESPECIALIZACION EN GESTION AVANZADA DEL RIESGO DE DESASTRES,ESPECIALIZACION,INGENIERIA,PRESENCIAL,DIURNA
180,MAESTRIA EN GERENCIA DE PROYECTOS DE CONSTRUCCION,MAESTRIA,INGENIERIA,PRESENCIAL,EXTENDIDA
181,MAESTRIA EN DERECHOS HUMANOS,MAESTRIA,SECCIONAL CHIQUINQUIRA,PRESENCIAL,OTRA
182,ESPECIALIZACION EN DISEÑO DE MAQUINARIA Y EQUIPO,ESPECIALIZACION,SECCIONAL DUITAMA,PRESENCIAL,EXTENDIDA
183,ESPECIALIZACION EN PLANIFICACION Y REGULACION ENERGETICA,ESPECIALIZACION,SECCIONAL DUITAMA,PRESENCIAL,EXTENDIDA
184,MAESTRIA EN DISEÑO,MAESTRIA,SECCIONAL DUITAMA,PRESENCIAL,EXTENDIDA
185,ESPECIALIZACION EN INFORMATICA PARA LA DOCENCIA,ESPECIALIZACION,SECCIONAL DUITAMA,PRESENCIAL,DIURNA
186,MAESTRIA EN TIC APLICADAS A LAS CIENCIAS DE LA EDUCACION,MAESTRIA,SECCIONAL DUITAMA,PRESENCIAL,OTRA
187,MAESTRIA EN GESTION ESTRATEGICA DE PROYECTOS,MAESTRIA,SECCIONAL DUITAMA,PRESENCIAL,OTRA
188,ESPECIALIZACION EN GESTION Y AUDITORIA TRIBUTARIA,ESPECIALIZACION,SECCIONAL SOGAMOSO,PRESENCIAL,OTRA
189,DOCTORADO EN INGENIERIA,DOCTORADO,SECCIONAL SOGAMOSO,PRESENCIAL,EXTENDIDA
190,MAESTRIA EN LOGISTICA,MAESTRIA,SECCIONAL SOGAMOSO,PRESENCIAL,EXTENDIDA
191,DOCTORADO EN CIENCIAS-FISICA,DOCTORADO,CIENCIAS,PRESENCIAL,EXTENDIDA
192,DOCTORADO EN CIENCIAS MATEMATICAS,DOCTORADO,CIENCIAS,PRESENCIAL,EXTENDIDA
193,"ESPECIALIZACION EN NECESIDADES DE APRENDIZAJE EN LECTURA, ESCRITURA Y MATEMATICAS",ESPECIALIZACION,CIENCIAS DE LA EDUCACION,PRESENCIAL,OTRA
194,DOCTORADO EN PEDAGOGIA Y DIDACTICA,DOCTORADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,DIURNA
195,DERECHO Y CIENCIAS SOCIALES,PREGRADO,DERECHO Y CIENCIAS  SOCIALES,PRESENCIAL,DIURNA
196,DERECHO U. ANTONIO. NARIÑO,PREGRADO,DERECHO Y CIENCIAS  SOCIALES,PRESENCIAL,DIURNA
197,TECNOLOGIA EN GESTION AGROINDUSTRIAL,TECNOLOGIA,ESTUDIOS A DISTANCIA,VIRTUAL,OTRA
198,TECNOLOGIA EN GESTION DE SALUD,TECNOLOGIA,ESTUDIOS A DISTANCIA,DISTANCIA,OTRA
199,MAESTRIA EN TECNOLOGIA INFORMATICA,MAESTRIA,INGENIERIA,PRESENCIAL,OTRA
200,ESPECIALIZACION EN PLANIFICACION DEL TURISMO SOSTENIBLE,ESPECIALIZACION,SECCIONAL DUITAMA,PRESENCIAL,OTRA
201,MAESTRIA EN AGROINDUSTRIA ALIMENTARIA E INNOVACION,MAESTRIA,SECCIONAL DUITAMA,PRESENCIAL,EXTENDIDA
202,MAESTRÍA EN CIENCIAS - FÍSICA,POSGRADO,CIENCIAS,PRESENCIAL,DIURNA
203,DOCTORADOS EN CIENCIAS BIOLÓGICAS Y AMBIENTALES,POSGRADO,CIENCIAS,PRESENCIAL,EXTENDIDA
204,DOCTORADO EN CIENCIAS MATEMÁTICAS,POSGRADO,CIENCIAS,PRESENCIAL,EXTENDIDA
205,INGENIERÍA AGRONOMICA,PREGRADO,CIENCIAS AGROPECUARIAS,PRESENCIAL,DIURNA
206,ESPECIALIZACIÓN EN NUTRICIÓN Y ALIMENTACIÓN ANIMAL,POSGRADO,CIENCIAS AGROPECUARIAS,PRESENCIAL,EXTENDIDA
207,MAESTRÍA EN DESARROLLO RURAL,POSGRADO,CIENCIAS AGROPECUARIAS,PRESENCIAL,OTRA
208,MAESTRÍA EN CIENCIAS VETERINARIAS,POSGRADO,CIENCIAS AGROPECUARIAS,PRESENCIAL,OTRA
209,LICENCIATURA EN CIENCIAS NATURALES Y EDUCACIÓN AMBIENTAL,PREGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,DIURNA
210,LICENCIATURA EN INFORMATICA EDUCATIVA,PREGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,NOCTURNA
211,LICENCIATURA EN EDUCACIÓN FISICA RECREACIÓN Y DEPORTE,PREGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,DIURNA
212,LICENCIATURA EN EDUCACIÓN PREESCOLAR,PREGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,DIURNA
213,ESPECIALIZACIÓN EN GERENCIA EDUCACIONAL,POSGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,OTRA
214,ESPECIALIZACIÓN EN ARCHIVÍSTICA,POSGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,OTRA
215,DOCTORADO EN GEOGRAFÍA,POSGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,OTRA
216,MAESTRÍA EN AMBIENTES EDUCATIVOS MEDIADOS POR TIC,POSGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,OTRA
217,MAESTRÍA EN GESTIÓN EDUCATIVA,POSGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,OTRA
218,MAESTRÍA EN HISTORIA,POSGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,OTRA
219,MAESTRÍA EN LINGÜÍSTICA,POSGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,OTRA
220,MAESTRÍA EN GEOGRAFÍA,POSGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,OTRA
221,MAESTRÍA EN EDUCACIÓN,POSGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,OTRA
222,DOCTORADO EN CIENCIAS DE LA EDUCACIÓN,POSGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,OTRA
223,MAESTRÍA EN PATRIMONIO CULTURAL,POSGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,OTRA
224,DOCTORADO EN PEDAGOGÍA Y DIDÁCTICA,POSGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,DIURNA
225,"LICENCIATURA EN EDUCACIÓN BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA",PREGRADO,CIENCIAS DE LA EDUCACION,DISTANCIA,OTRA
226,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,PREGRADO,CIENCIAS DE LA EDUCACION,DISTANCIA,EXTENDIDA
227,ESPECIALIZACIÓN EN MEDICINA FAMILIAR,POSGRADO,CIENCIAS DE LA SALUD,PRESENCIAL,EXTENDIDA
228,ADMINISTRACIÓN DE EMPRESAS,PREGRADO,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,PRESENCIAL,DIURNA
229,ESPECIALIZACIÓN EN ALTA GERENCIA EN MERCADOTECNIA,POSGRADO,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,PRESENCIAL,OTRA
230,MAESTRÍA EN DERECHOS HUMANOS,POSGRADO,DERECHO Y CIENCIAS  SOCIALES,PRESENCIAL,OTRA
231,TECNOLOGIA EN GESTIÓN AGROINDUSTRIAL,PREGRADO,ESTUDIOS A DISTANCIA,VIRTUAL,OTRA
232,TECNOLOGIA DE PROGRAMACIÓN DE SISTEMAS INFORMATICOS,PREGRADO,ESTUDIOS A DISTANCIA,DISTANCIA,OTRA
233,TECNOLOGIA EN GESTIÓN ADMINISTRATIVA DE SERVICIOS DE SALUD,PREGRADO,ESTUDIOS A DISTANCIA,VIRTUAL,OTRA
234,ADMINISTRACIÓN DE SERVICIOS DE SALUD,PREGRADO,ESTUDIOS A DISTANCIA,VIRTUAL,OTRA
235,TECNOLOGIA EN GESTIÓN COMERCIAL Y FINANCIERA,PREGRADO,ESTUDIOS A DISTANCIA,VIRTUAL,OTRA
236,ADMINISTRACIÓN COMERCIAL Y FINANCIERA,PREGRADO,ESTUDIOS A DISTANCIA,VIRTUAL,OTRA
237,MERCADEO AGROINDUSTRIAL,PREGRADO,ESTUDIOS A DISTANCIA,DISTANCIA,OTRA
238,INGENIERÍA CIVIL,PREGRADO,INGENIERIA,PRESENCIAL,DIURNA
239,INGENIERÍA METALURGICA,PREGRADO,INGENIERIA,PRESENCIAL,DIURNA
240,INGENIERÍA DE TRANSPORTE Y VIAS,PREGRADO,INGENIERIA,PRESENCIAL,DIURNA
241,INGENIERÍA DE SISTEMAS Y COMPUTACION,PREGRADO,INGENIERIA,PRESENCIAL,DIURNA
242,INGENIERÍA AMBIENTAL,PREGRADO,INGENIERIA,PRESENCIAL,DIURNA
243,INGENIERÍA ELECTRONICA,PREGRADO,INGENIERIA,PRESENCIAL,DIURNA
244,ESPECIALIZACIÓN EN INFRAESTRUCTURA VIAL,POSGRADO,INGENIERIA,PRESENCIAL,OTRA
245,ESPECIALIZACIÓN EN ESTRUCTURAS,POSGRADO,INGENIERIA,PRESENCIAL,OTRA
246,ESPECIALIZACIÓN EN BASES DE DATOS,POSGRADO,INGENIERIA,PRESENCIAL,DIURNA
247,ESPECIALIZACIÓN EN GEOTECNIA,POSGRADO,INGENIERIA,PRESENCIAL,DIURNA
248,ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS DE CONSTRUCCIÓN,POSGRADO,INGENIERIA,PRESENCIAL,DIURNA
249,MAESTRÍA EN METALÚRGIA Y CIENCIA DE MATERIALES,POSGRADO,INGENIERIA,PRESENCIAL,DIURNA
250,"MAESTRÍA EN INGENIERÍA CON ENFASIS EN TRANSPORTE, EN TRANSITO Y EN INFRAESTRUCTURA VIAL",POSGRADO,INGENIERIA,PRESENCIAL,DIURNA
251,MAESTRÍA EN GESTIÓN DE INTEGRIDAD Y CORROSIÓN,POSGRADO,INGENIERIA,PRESENCIAL,OTRA
252,TECNICO PROFESIONAL EN PRODUCCIÓN Y TRANSFORMACIÓN DEL ACERO,PREGRADO,INGENIERIA,PRESENCIAL,OTRA
253,ADMINISTRACIÓN DE EMPRESAS,PREGRADO,SECCIONAL CHIQUINQUIRA,PRESENCIAL,EXTENDIDA
254,LICENCIATURA EN EDUCACIÓN FISICA RECREACIÓN Y DEPORTE,PREGRADO,SECCIONAL CHIQUINQUIRA,PRESENCIAL,DIURNA
255,ESPECIALIZACIÓN EN CONTROL ORGANIZACIONAL,POSGRADO,SECCIONAL CHIQUINQUIRA,PRESENCIAL,EXTENDIDA
256,MAESTRÍA EN DERECHOS HUMANOS,POSGRADO,SECCIONAL CHIQUINQUIRA,PRESENCIAL,OTRA
257,INGENIERÍA ELECTROMECANICA,PREGRADO,SECCIONAL DUITAMA,PRESENCIAL,DIURNA
258,ADMINISTRACIÓN TURISTICA Y HOTELERA,PREGRADO,SECCIONAL DUITAMA,PRESENCIAL,DIURNA
259,ADMINISTRACIÓN DE EMPRESAS AGROPECUARIAS,PREGRADO,SECCIONAL DUITAMA,PRESENCIAL,DIURNA
260,ADMINISTRACIÓN INDUSTRIAL,PREGRADO,SECCIONAL DUITAMA,PRESENCIAL,DIURNA
261,ESPECIALIZACIÓN EN PLANIFICACIÓN DEL TURISMO SOSTENIBLE,POSGRADO,SECCIONAL DUITAMA,PRESENCIAL,OTRA
262,ESPECIALIZACIÓN EN GESTIÓN ESTRATÉGICA DE PROYECTOS,POSGRADO,SECCIONAL DUITAMA,PRESENCIAL,OTRA
263,ESPECIALIZACIÓN EN GESTIÓN DE LA PRODUCTIVIDAD Y MEJORAMIENTO CONTINUO,POSGRADO,SECCIONAL DUITAMA,PRESENCIAL,EXTENDIDA
264,ESPECIALIZACIÓN EN PEDAGOGÍA DE LOS DERECHOS HUMANOS,POSGRADO,SECCIONAL DUITAMA,PRESENCIAL,OTRA
265,ESPECIALIZACIÓN EN ESTADÍSTICA,POSGRADO,SECCIONAL DUITAMA,PRESENCIAL,OTRA
266,MAESTRÍA EN TIC APLICADAS A LAS CIENCIAS DE LA EDUCACIÓN,POSGRADO,SECCIONAL DUITAMA,PRESENCIAL,OTRA
267,MAESTRÍA EN ENERGÍAS RENOVABLES,POSGRADO,SECCIONAL DUITAMA,PRESENCIAL,EXTENDIDA
268,INGENIERÍA ELECTRONICA,PREGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,DIURNA
269,INGENIERÍA GEOLOGICA,PREGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,DIURNA
270,INGENIERÍA DE MINAS,PREGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,DIURNA
271,INGENIERÍA INDUSTRIAL,PREGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,DIURNA
272,INGENIERÍA DE SISTEMAS Y COMPUTACION,PREGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,DIURNA
273,ADMINISTRACIÓN DE EMPRESAS,PREGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,EXTENDIDA
274,ESPECIALIZACIÓN EN INGENIERÍA DE PRODUCCIÓN Y OPERACIONES,POSGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,OTRA
275,ESPECIALIZACIÓN EN TELECOMUNICACIONES,POSGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,OTRA
276,ESPECIALIZACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,POSGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,OTRA
277,ESPECIALIZACIÓN EN GESTIÓN AMBIENTAL,POSGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,OTRA
278,ESPECIALIZACIÓN EN GERENCIA DEL TALENTO HUMANO,POSGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,OTRA
279,ESPECIALIZACIÓN EN AUTOMATIZACIÓN INDUSTRIAL,POSGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,OTRA
280,MAESTRÍA EN INGENIERÍA,POSGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,OTRA
281,MAESTRÍA EN CIENCIAS DE LA TIERRA,POSGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,OTRA
282,"MAESTRÍA EN SEGURIDAD Y SALUD EN EL TRABAJO, ÉNFASIS EN HIGIENE Y SEGURIDAD INDUSTRIAL",POSGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,OTRA
283,MAESTRÍA EN ADMINISTRACIÓN,POSGRADO,SECCIONAL SOGAMOSO,PRESENCIAL,OTRA
284,LICENCIATURA EN MATEMATICAS,PREGRADO,SEDE REGIONAL AGUAZUL,PRESENCIAL,DIURNA
285,ADMINISTRACIÓN DE EMPRESAS TURISTICAS,PREGRADO,SEDE REGIONAL AGUAZUL,PRESENCIAL,DIURNA
286,"LICENCIATURA EN LENGUAS MODERNAS, CON ENFASIS EN INGLES",PREGRADO,SEDE REGIONAL AGUAZUL,PRESENCIAL,EXTENDIDA
287,MAESTRÍA EN CIENCIAS BIOLÓGICAS,POSGRADO,CIENCIAS,PRESENCIAL,OTRA
288,DOCTORADO EN CIENCIAS QUÍMICAS,POSGRADO,CIENCIAS,PRESENCIAL,EXTENDIDA
289,ESPECIALIZACIÓN EN PRODUCCIÓN SOSTENIBLE DE PAPA,POSGRADO,CIENCIAS AGROPECUARIAS,PRESENCIAL,DIURNA
290,ESPECIALIZACIÓN EN LABORATORIO CLÍNICO VETERINARIO,POSGRADO,CIENCIAS AGROPECUARIAS,PRESENCIAL,EXTENDIDA
291,MAESTRÍA EN FISIOLOGIA VEGETAL,POSGRADO,CIENCIAS AGROPECUARIAS,PRESENCIAL,OTRA
292,MAESTRÍA EN CIENCIAS AGRARIAS,POSGRADO,CIENCIAS AGROPECUARIAS,PRESENCIAL,OTRA
293,"ESPECIALIZACIÓN EN NECESIDADES DEL APRENDIZAJE DE LECTURA, ESCRITURA Y MATEMÁTICAS",POSGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,OTRA
294,MAESTRÍA EN EDUCACIÓN MATEMÁTICA,POSGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,OTRA
295,MAESTRÍA EN DOCENCIA DE IDIOMAS,POSGRADO,CIENCIAS DE LA EDUCACION,PRESENCIAL,OTRA
296,ESPECIALIZACIÓN EN FINANZAS,POSGRADO,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,PRESENCIAL,OTRA
297,ESPECIALIZACIÓN EN PLANEACIÓN Y GESTIÓN DEL DESARROLLO TERRITORIAL,POSGRADO,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,PRESENCIAL,OTRA
298,ESPECIALIZACIÓN EN GERENCIA TRIBUTARIA,POSGRADO,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,PRESENCIAL,OTRA
299,MAESTRÍA EN ADMINISTRACIÓN DE ORGANIZACIONES,POSGRADO,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,PRESENCIAL,OTRA
300,CIC PROF GESTIÓN BANCARIA Y FINANCIERA,PREGRADO,ESTUDIOS A DISTANCIA,DISTANCIA,OTRA
301,ADMINISTRACIÓN AGROINDUSTRIAL,PREGRADO,ESTUDIOS A DISTANCIA,VIRTUAL,OTRA
