id_estudiante,tipo_iden_est,edad,grupo_edad,genero,estrato,estrato_num,grupo_estrato,origen_geografico,departamento,lugar_expedicion
1996,C.C.,18,16-20,M,2,2.0,BAJO,MONIQUIRÁ,MONIQUIRÁ,MONIQUIRÁ
1997,C.C.,18,16-20,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
1998,C.C.,22,21-25,M,1,1.0,BAJO,DUITAMA,DUITAMA,PAIPA
1999,C.C.,23,21-25,F,2,2.0,BAJO,DUITAMA,DUITAMA,PAIPA
2000,T.I.,18,16-20,M,1,1.0,BAJO,TUNJA,TUNJA,TUTA
2001,C.C.,21,21-25,M,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2002,C.C.,22,21-25,M,2,2.0,BAJO,MIRAFLORES,MIRAFLORES,MIRAFLORES
2003,C.C.,21,21-25,M,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,MIRAFLORES
2004,C.C.,19,16-20,M,1,1.0,BAJO,RONDÓN,RONDÓN,RONDÓN
2005,T.I.,18,16-20,M,2,2.0,BAJO,SANTA ROSA DE VITERBO,SANTA,SANTA ROSA DE VITERBO
2006,C.C.,19,16-20,M,2,2.0,BAJO,MÁLAGA,MÁLAGA,ENCISO
2007,C.C.,26,26-30,M,1,1.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2008,T.I.,18,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2009,C.C.,25,21-25,M,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
2010,C.C.,23,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2011,C.C.,21,21-25,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
2012,C.C.,20,16-20,F,2,2.0,BAJO,MONGUÍ,MONGUÍ,MONGUÍ
2013,T.I.,19,16-20,M,3,3.0,MEDIO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
2014,C.C.,25,21-25,M,1,1.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2015,T.I.,21,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2016,T.I.,20,16-20,M,2,2.0,BAJO,BUCARAMANGA,BUCARAMANGA,SAN MARTÍN
2017,C.C.,21,21-25,F,2,2.0,BAJO,BOGOTA D.E,BOGOTA,PAIPA
2018,C.C.,21,21-25,F,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2019,C.C.,26,26-30,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2020,C.C.,27,26-30,M,SIN INFORMACION,,,SOGAMOSO,SOGAMOSO,TIBASOSA
2021,C.C.,28,26-30,F,SIN INFORMACION,,,TUNJA,TUNJA,TUNJA
2022,C.C.,27,26-30,M,SIN INFORMACION,,,TUNJA,TUNJA,TUNJA
2023,C.C.,23,21-25,F,SIN INFORMACION,,,TUNJA,TUNJA,TUNJA
2024,C.C.,28,26-30,F,SIN INFORMACION,,,GRANADA,GRANADA,VILLAVICENCIO
2025,C.C.,24,21-25,F,SIN INFORMACION,,,TUNJA,TUNJA,TUNJA
2026,C.C.,26,26-30,M,SIN INFORMACION,,,TUNJA,TUNJA,TUNJA
2027,C.C.,24,21-25,F,SIN INFORMACION,,,TUNJA,TUNJA,TUNJA
2028,C.C.,25,21-25,F,SIN INFORMACION,,,TUNJA,TUNJA,TUNJA
2029,C.C.,42,31+,M,SIN INFORMACION,,,YOPAL,YOPAL,YOPAL
2030,C.C.,23,21-25,F,SIN INFORMACION,,,BARBOSA,BARBOSA,FLORIDABLANCA
2031,C.C.,23,21-25,F,SIN INFORMACION,,,PAMPLONA,PAMPLONA,TUNJA
2032,C.C.,29,26-30,M,SIN INFORMACION,,,TUTA,TUTA,TUNJA
2033,C.C.,31,31+,F,SIN INFORMACION,,,SUSACÓN,SUSACÓN,DUITAMA
2034,C.C.,24,21-25,M,SIN INFORMACION,,,SOGAMOSO,SOGAMOSO,TUNJA
2035,C.C.,27,26-30,M,SIN INFORMACION,,,DUITAMA,DUITAMA,DUITAMA
2036,C.C.,27,26-30,M,SIN INFORMACION,,,DUITAMA,DUITAMA,DUITAMA
2037,C.C.,30,26-30,F,SIN INFORMACION,,,BOGOTÁ D.C.,BOGOTÁ,TUNJA
2038,C.C.,38,31+,M,SIN INFORMACION,,,BOGOTÁ D.C.,BOGOTÁ,CÚCUTA
2039,C.C.,23,21-25,F,SIN INFORMACION,,,SANTA ROSA DE VITERBO,SANTA,TUNJA
2040,C.C.,24,21-25,F,SIN INFORMACION,,,VÉLEZ,VÉLEZ,TUNJA
2041,C.C.,42,31+,M,SIN INFORMACION,,,SOGAMOSO,SOGAMOSO,SOGAMOSO
2042,C.C.,26,26-30,F,SIN INFORMACION,,,SOGAMOSO,SOGAMOSO,SOGAMOSO
2043,C.C.,25,21-25,F,SIN INFORMACION,,,BOGOTA D.E,BOGOTA,SOGAMOSO
2044,C.C.,33,31+,M,SIN INFORMACION,,,DUITAMA,DUITAMA,DUITAMA
2045,C.C.,32,31+,M,SIN INFORMACION,,,CAQUEZA,CAQUEZA,BOGOTA D.E
2046,C.C.,36,31+,M,SIN INFORMACION,,,BOGOTÁ D.C.,BOGOTÁ,BOGOTÁ D.C.
2047,C.C.,41,31+,M,SIN INFORMACION,,,TUNJA,TUNJA,DUITAMA
2048,C.C.,39,31+,M,SIN INFORMACION,,,BOGOTÁ D.C.,BOGOTÁ,BOGOTÁ D.C.
2049,C.C.,33,31+,M,SIN INFORMACION,,,SOCHA,SOCHA,DUITAMA
2050,T.I.,17,16-20,M,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
2051,T.I.,19,16-20,F,2,2.0,BAJO,PUERTO LÓPEZ,PUERTO,CHIQUINQUIRÁ
2052,C.C.,20,16-20,M,2,2.0,BAJO,OTANCHE,OTANCHE,CHIQUINQUIRÁ
2053,C.C.,21,21-25,M,3,3.0,MEDIO,SIMIJACA,SIMIJACA,CHIQUINQUIRÁ
2054,C.C.,26,26-30,F,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
2055,T.I.,19,16-20,M,2,2.0,BAJO,BUENAVISTA,BUENAVISTA,BUENAVISTA
2056,C.C.,23,21-25,F,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
2057,C.C.,26,26-30,F,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2058,C.C.,24,21-25,F,2,2.0,BAJO,PAIPA,PAIPA,DUITAMA
2059,T.I.,18,16-20,M,1,1.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2060,T.I.,18,16-20,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2061,C.C.,20,16-20,M,2,2.0,BAJO,SANTA ROSA DE VITERBO,SANTA,PAZ DE RÍO
2062,T.I.,19,16-20,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2063,T.I.,17,16-20,M,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,DUITAMA
2064,C.C.,22,21-25,M,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2065,C.C.,23,21-25,M,1,1.0,BAJO,MUZO,MUZO,CHIQUINQUIRÁ
2066,C.C.,20,16-20,M,1,1.0,BAJO,CHAPARRAL,CHAPARRAL,JERICÓ
2067,C.C.,20,16-20,M,3,3.0,MEDIO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2068,C.C.,20,16-20,M,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2069,C.C.,21,21-25,F,2,2.0,BAJO,DUITAMA,DUITAMA,TIBASOSA
2070,C.C.,23,21-25,F,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2071,C.C.,25,21-25,M,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2072,C.C.,28,26-30,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
2073,C.C.,35,31+,M,3,3.0,MEDIO,DUITAMA,DUITAMA,DUITAMA
2074,C.C.,27,26-30,M,2,2.0,BAJO,YOPAL,YOPAL,DUITAMA
2075,T.I.,17,16-20,F,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,SOGAMOSO
2076,T.I.,19,16-20,F,2,2.0,BAJO,PAIPA,PAIPA,PAIPA
2077,C.C.,29,26-30,M,2,2.0,BAJO,BELÉN,BELÉN,BELÉN
2078,C.C.,18,16-20,F,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2079,T.I.,19,16-20,M,1,1.0,BAJO,BOGOTA D.E,BOGOTA,DUITAMA
2080,T.I.,19,16-20,M,2,2.0,BAJO,TIBASOSA,TIBASOSA,SOGAMOSO
2081,C.C.,54,31+,F,SIN INFORMACION,,,SOGAMOSO,SOGAMOSO,DUITAMA
2082,C.C.,43,31+,M,SIN INFORMACION,,,CORRALES,CORRALES,SOGAMOSO
2083,C.C.,41,31+,F,SIN INFORMACION,,,TUNJA,TUNJA,TUNJA
2084,C.C.,22,21-25,M,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,SOGAMOSO
2085,C.C.,24,21-25,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2086,T.I.,19,16-20,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,GAMEZA
2087,C.C.,27,26-30,M,2,2.0,BAJO,TUNJA,TUNJA,SOGAMOSO
2088,C.C.,21,21-25,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2089,C.C.,22,21-25,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2090,C.C.,26,26-30,M,2,2.0,BAJO,YOPAL,YOPAL,YOPAL
2091,T.I.,20,16-20,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2092,C.C.,28,26-30,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2093,C.C.,20,16-20,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2094,C.C.,22,21-25,M,2,2.0,BAJO,PISBA,PISBA,SOGAMOSO
2095,C.C.,19,16-20,M,2,2.0,BAJO,AQUITANIA,AQUITANIA,NOBSA
2096,C.C.,19,16-20,F,2,2.0,BAJO,DUITAMA,DUITAMA,SOCHA
2097,C.C.,20,16-20,M,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,AGUAZUL
2098,C.C.,28,26-30,M,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,BOGOTÁ D.C.
2099,T.I.,18,16-20,M,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
2100,C.C.,25,21-25,F,1,1.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2101,C.C.,22,21-25,M,1,1.0,BAJO,QUÍPAMA,QUÍPAMA,QUÍPAMA
2102,C.C.,19,16-20,F,1,1.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2103,T.I.,20,16-20,F,1,1.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2104,C.C.,37,31+,F,1,1.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2105,C.C.,27,26-30,M,1,1.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2106,C.C.,23,21-25,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2107,C.C.,20,16-20,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2108,C.C.,30,26-30,M,2,2.0,BAJO,AGUA DE DIOS,AGUA,IZA
2109,C.C.,27,26-30,M,2,2.0,BAJO,TIBASOSA,TIBASOSA,TIBASOSA
2110,C.C.,22,21-25,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2111,C.C.,21,21-25,F,2,2.0,BAJO,BOGOTA D.E,BOGOTA,SOGAMOSO
2112,C.C.,24,21-25,F,2,2.0,BAJO,PAZ DE RÍO,PAZ,DUITAMA
2113,T.I.,19,16-20,M,3,3.0,MEDIO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2114,C.C.,26,26-30,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2115,C.C.,20,16-20,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2116,T.I.,17,16-20,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2117,C.C.,25,21-25,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2118,C.C.,22,21-25,F,1,1.0,BAJO,SOGAMOSO,SOGAMOSO,FIRAVITOBA
2119,C.C.,19,16-20,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,AQUITANIA
2120,C.C.,24,21-25,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2121,C.C.,19,16-20,M,1,1.0,BAJO,SUAITA,SUAITA,TUNJA
2122,T.I.,21,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,RAMIRIQUÍ
2123,C.C.,21,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,NUEVO COLÓN
2124,C.C.,22,21-25,M,2,2.0,BAJO,VILLA DE LEYVA,VILLA,VILLA DE LEIVA
2125,C.C.,22,21-25,M,2,2.0,BAJO,SIACHOQUE,SIACHOQUE,SIACHOQUE
2126,C.C.,23,21-25,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2127,C.C.,39,31+,M,SIN INFORMACION,,,NOBSA,NOBSA,SOGAMOSO
2128,C.C.,29,26-30,M,SIN INFORMACION,,,SOGAMOSO,SOGAMOSO,SOGAMOSO
2129,C.C.,28,26-30,M,SIN INFORMACION,,,DUITAMA,DUITAMA,DUITAMA
2130,C.C.,43,31+,M,SIN INFORMACION,,,SOGAMOSO,SOGAMOSO,SOGAMOSO
2131,C.C.,26,26-30,M,1,1.0,BAJO,PAZ DE ARIPORO,PAZ,PAZ DE ARIPORO
2132,C.C.,25,21-25,M,1,1.0,BAJO,CAJICÁ,CAJICÁ,SAN GIL
2133,C.C.,20,16-20,F,2,2.0,BAJO,TAURAMENA,TAURAMENA,TAURAMENA
2134,C.C.,19,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2135,C.C.,20,16-20,M,2,2.0,BAJO,UBATE,UBATE,RÁQUIRA
2136,C.C.,25,21-25,M,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
2137,C.C.,22,21-25,M,2,2.0,BAJO,DUITAMA,DUITAMA,PAIPA
2138,C.C.,20,16-20,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
2139,C.C.,19,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2140,C.C.,21,21-25,M,1,1.0,BAJO,DUITAMA,DUITAMA,TAME
2141,C.C.,22,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,OICATÁ
2142,T.I.,18,16-20,F,1,1.0,BAJO,SAN JOSÉ DE PARE,SAN,SAN JOSÉ DE PARE
2143,C.C.,24,21-25,M,2,2.0,BAJO,SIMIJACA,SIMIJACA,SIMIJACA
2144,C.C.,20,16-20,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,TUNJA
2145,C.C.,20,16-20,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2146,C.C.,21,21-25,M,2,2.0,BAJO,TAURAMENA,TAURAMENA,TAURAMENA
2147,C.C.,30,26-30,F,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
2148,C.C.,19,16-20,M,1,1.0,BAJO,SOCOTÁ,SOCOTÁ,SOCHA
2149,T.I.,19,16-20,M,2,2.0,BAJO,SOCORRO,SOCORRO,CHIMA
2150,C.C.,19,16-20,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2151,C.C.,25,21-25,M,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2152,C.C.,22,21-25,F,2,2.0,BAJO,DUITAMA,DUITAMA,NOBSA
2153,T.I.,18,16-20,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
2154,C.C.,19,16-20,F,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
2155,C.C.,19,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,TOCA
2156,T.I.,17,16-20,M,2,2.0,BAJO,MIRAFLORES,MIRAFLORES,MIRAFLORES
2157,C.C.,24,21-25,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2158,C.C.,21,21-25,M,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2159,C.C.,23,21-25,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2160,C.C.,27,26-30,M,3,3.0,MEDIO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,YOPAL
2161,C.C.,29,26-30,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2162,C.C.,22,21-25,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
2163,T.I.,20,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2164,C.C.,25,21-25,M,1,1.0,BAJO,CHISCAS,CHISCAS,TUNJA
2165,C.C.,25,21-25,F,1,1.0,BAJO,BUCARAMANGA,BUCARAMANGA,TUNJA
2166,C.C.,19,16-20,F,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
2167,C.C.,25,21-25,M,1,1.0,BAJO,QUÍPAMA,QUÍPAMA,TUNJA
2168,T.I.,18,16-20,M,2,2.0,BAJO,PÁEZ,PÁEZ,MIRAFLORES
2169,C.C.,26,26-30,F,2,2.0,BAJO,SOATÁ,SOATÁ,SOATÁ
2170,C.C.,22,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,MIRAFLORES
2171,C.C.,25,21-25,F,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
2172,C.C.,23,21-25,F,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2173,C.C.,22,21-25,F,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
2174,C.C.,25,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,FIRAVITOBA
2175,C.C.,21,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2176,C.C.,20,16-20,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
2177,C.C.,22,21-25,F,1,1.0,BAJO,TUNJA,TUNJA,PESCA
2178,C.C.,31,31+,M,3,3.0,MEDIO,MONIQUIRÁ,MONIQUIRÁ,MONIQUIRÁ
2179,C.C.,21,21-25,M,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
2180,C.C.,22,21-25,M,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
2181,C.C.,22,21-25,M,3,3.0,MEDIO,CHITARAQUE,CHITARAQUE,CHITARAQUE
2182,C.C.,20,16-20,M,2,2.0,BAJO,PAUNA,PAUNA,PAUNA
2183,T.I.,17,16-20,M,1,1.0,BAJO,AGUACHICA,AGUACHICA,OCAÑA
2184,C.C.,18,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,PAIPA
2185,C.C.,23,21-25,M,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2186,C.C.,22,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,OICATÁ
2187,T.I.,20,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,CHIQUINQUIRÁ
2188,C.C.,25,21-25,M,2,2.0,BAJO,PAIPA,PAIPA,PAIPA
2189,T.I.,18,16-20,M,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
2190,C.C.,21,21-25,F,1,1.0,BAJO,TÓPAGA,TÓPAGA,TÓPAGA
2191,C.C.,29,26-30,M,2,2.0,BAJO,SAMACÁ,SAMACÁ,PIEDECUESTA
2192,C.C.,24,21-25,M,3,3.0,MEDIO,SIACHOQUE,SIACHOQUE,TUNJA
2193,C.C.,38,31+,M,3,3.0,MEDIO,TUNJA,TUNJA,BUCARAMANGA
2194,C.C.,23,21-25,M,2,2.0,BAJO,SIACHOQUE,SIACHOQUE,SIACHOQUE
2195,C.C.,20,16-20,M,3,3.0,MEDIO,TUNJA,TUNJA,CHIQUINQUIRÁ
2196,T.I.,17,16-20,M,2,2.0,BAJO,RAMIRIQUÍ,RAMIRIQUÍ,CIÉNEGA
2197,C.C.,38,31+,M,2,2.0,BAJO,MONIQUIRÁ,MONIQUIRÁ,MONIQUIRÁ
2198,C.C.,27,26-30,M,1,1.0,BAJO,YOPAL,YOPAL,YOPAL
2199,C.C.,33,31+,M,2,2.0,BAJO,LA DORADA,LA,BOGOTÁ D.C.
2200,C.C.,20,16-20,M,3,3.0,MEDIO,BOGOTÁ D.C.,BOGOTÁ,TUNJA
2201,C.C.,21,21-25,M,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,TUTA
2202,C.C.,24,21-25,F,2,2.0,BAJO,CÓMBITA,CÓMBITA,TUNJA
2203,C.C.,21,21-25,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2204,T.I.,18,16-20,M,2,2.0,BAJO,GRANADA,GRANADA,GRANADA
2205,C.C.,19,16-20,F,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2206,C.C.,24,21-25,F,3,3.0,MEDIO,BARBOSA,BARBOSA,BARBOSA
2207,C.C.,19,16-20,F,2,2.0,BAJO,BOLÍVAR,BOLÍVAR,TUNJA
2208,C.C.,23,21-25,M,1,1.0,BAJO,VILLAVICENCIO,VILLAVICENCIO,VILLAVICENCIO
2209,C.C.,23,21-25,F,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
2210,C.C.,23,21-25,M,2,2.0,BAJO,DUITAMA,DUITAMA,NOBSA
2211,C.C.,22,21-25,M,2,2.0,BAJO,VILLAPINZÓN,VILLAPINZÓN,VILLAPINZÓN
2212,C.C.,28,26-30,M,2,2.0,BAJO,BUCARAMANGA,BUCARAMANGA,PUENTE NACIONAL
2213,C.C.,26,26-30,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2214,C.C.,24,21-25,M,2,2.0,BAJO,TURMEQUÉ,TURMEQUÉ,PAIPA
2215,C.C.,20,16-20,F,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2216,C.C.,20,16-20,M,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,CIÉNEGA
2217,C.C.,19,16-20,M,2,2.0,BAJO,PAMPLONA,PAMPLONA,DUITAMA
2218,C.C.,32,31+,F,,,,VILLAPINZÓN,VILLAPINZÓN,VILLAPINZÓN
2219,C.C.,23,21-25,F,,,,BOGOTÁ D.C.,BOGOTÁ,BOGOTÁ D.C.
2220,C.C.,22,21-25,F,1,1.0,BAJO,BARRANCABERMEJA,BARRANCABERMEJA,BARRANCABERMEJA
2221,C.C.,26,26-30,F,1,1.0,BAJO,SAMACÁ,SAMACÁ,SAMACÁ
2222,C.C.,43,31+,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
2223,C.C.,22,21-25,F,2,2.0,BAJO,DUITAMA,DUITAMA,SAN MATEO
2224,C.C.,22,21-25,F,2,2.0,BAJO,BARBOSA,BARBOSA,BARBOSA
2225,C.C.,25,21-25,F,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
2226,C.C.,21,21-25,F,2,2.0,BAJO,UBATE,UBATE,UBATE
2227,C.C.,27,26-30,F,2,2.0,BAJO,NUNCHÍA,NUNCHÍA,YOPAL
2228,C.C.,26,26-30,M,4,4.0,MEDIO,TUNJA,TUNJA,TUNJA
2229,C.C.,22,21-25,F,1,1.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,BOGOTÁ D.C.
2230,T.I.,19,16-20,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,TUNJA
2231,C.C.,21,21-25,M,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
2232,C.C.,19,16-20,M,2,2.0,BAJO,UMBITA,UMBITA,TUNJA
2233,C.C.,23,21-25,M,4,4.0,MEDIO,TUNJA,TUNJA,TUNJA
2234,C.C.,28,26-30,M,2,2.0,BAJO,BOGOTA D.E,BOGOTA,TUNJA
2235,T.I.,21,21-25,M,2,2.0,BAJO,BOGOTA D.E,BOGOTA,TUNJA
2236,C.C.,23,21-25,M,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
2237,C.C.,22,21-25,M,2,2.0,BAJO,SANTA ROSA DE VITERBO,SANTA,SOCOTÁ
2238,C.C.,20,16-20,M,3,3.0,MEDIO,DUITAMA,DUITAMA,TUNJA
2239,C.C.,33,31+,M,,,,TUNJA,TUNJA,TUNJA
2240,C.C.,19,16-20,M,1,1.0,BAJO,MONIQUIRÁ,MONIQUIRÁ,MONIQUIRÁ
2241,C.C.,26,26-30,M,2,2.0,BAJO,TÁMARA,TÁMARA,PAZ DE ARIPORO
2242,C.C.,19,16-20,M,1,1.0,BAJO,YOPAL,YOPAL,CHAMEZA
2243,C.C.,21,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,CÓMBITA
2244,C.C.,20,16-20,F,3,3.0,MEDIO,BOGOTÁ D.C.,BOGOTÁ,PAIPA
2245,T.I.,19,16-20,F,2,2.0,BAJO,SAMACÁ,SAMACÁ,TUNJA
2246,C.C.,24,21-25,F,1,1.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,TUNJA
2247,C.C.,27,26-30,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2248,C.C.,21,21-25,F,2,2.0,BAJO,CAMPOHERMOSO,CAMPOHERMOSO,TUNJA
2249,C.C.,27,26-30,M,1,1.0,BAJO,CARTAGENA,CARTAGENA,TUNJA
2250,C.C.,46,31+,M,2,2.0,BAJO,PACHAVITA,PACHAVITA,TUNJA
2251,C.C.,27,26-30,M,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
2252,C.C.,24,21-25,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,DUITAMA
2253,C.C.,27,26-30,M,,,,VILLA DE LEYVA,VILLA,VILLA DE LEYVA
2254,C.C.,20,16-20,F,2,2.0,BAJO,EXTRANJERO,EXTRANJERO,TÓPAGA
2255,C.C.,32,31+,M,3,3.0,MEDIO,PAZ DE RÍO,PAZ,TUNJA
2256,C.C.,30,26-30,M,2,2.0,BAJO,AGUAZUL,AGUAZUL,AGUAZUL
2257,C.C.,34,31+,M,,,,TUNJA,TUNJA,TUNJA
2258,C.C.,34,31+,M,,,,TAME,TAME,CUBARÁ
2259,C.C.,27,26-30,F,,,,MONIQUIRÁ,MONIQUIRÁ,MONIQUIRÁ
2260,C.C.,33,31+,F,,,,IBAGUÉ,IBAGUÉ,IBAGUÉ
2261,C.C.,27,26-30,F,,,,GRANADA,GRANADA,GRANADA
2262,C.C.,41,31+,F,,,,SARAVENA,SARAVENA,CÚCUTA
2263,C.C.,35,31+,M,,,,BOGOTÁ D.C.,BOGOTÁ,BOGOTÁ D.C.
2264,C.C.,23,21-25,M,,,,BOGOTÁ D.C.,BOGOTÁ,BOGOTÁ D.C.
2265,C.C.,29,26-30,F,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2266,C.C.,28,26-30,M,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
2267,C.C.,19,16-20,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,DUITAMA
2268,C.C.,31,31+,M,,,,TURMEQUÉ,TURMEQUÉ,TUNJA
