periodo,nombre_facultad,nombre_programa,jornada,modalidad,nombre_sede,tipo_iden_est,fecha_nacimiento,genero,estrato,nombre_estado,origen_geografico,lugar_expedicion,edad,grupo_edad,periodo_año,periodo_semestre,estrato_num,grupo_estrato,institucion,tipo_desercion,es_desertor
PRIMER SEMESTRE DE 2023,INGENIERIA,INGENIERIA METALURGICA,DIURNA,PRESENCIAL,TUNJA,C.C.,2004-08-26,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,19,16-20,2023.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,INGENIERIA METALURGICA,DIURNA,PRESENCIAL,TUNJA,C.C.,2003-07-18,M,3,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,20,16-20,2023.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,INGENIERIA DE TRANSPORTE Y VIAS,DIURNA,PRESENCIAL,TUNJA,C.C.,1999-04-01,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,SOGAMOSO,CORRALES,24,21-25,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,INGENIERIA DE TRANSPORTE Y VIAS,DIURNA,PRESENCIAL,TUNJA,T.I.,2002-05-11,F,2,PERDIO CUPO A130/98 ART. 80 LIT. D,SOGAMOSO,SOGAMOSO,21,21-25,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,INGENIERIA DE TRANSPORTE Y VIAS,DIURNA,PRESENCIAL,TUNJA,C.C.,2000-08-24,M,1,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,23,21-25,2023.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,INGENIERIA DE TRANSPORTE Y VIAS,DIURNA,PRESENCIAL,TUNJA,C.C.,2000-04-11,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,PUERTO LIBERTADOR,TOCA,23,21-25,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,INGENIERIA DE TRANSPORTE Y VIAS,DIURNA,PRESENCIAL,TUNJA,C.C.,2000-03-24,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,TURMEQUÉ,VENTAQUEMADA,23,21-25,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,INGENIERIA DE TRANSPORTE Y VIAS,DIURNA,PRESENCIAL,TUNJA,C.C.,2002-06-10,F,3,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,21,21-25,2023.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,INGENIERIA DE SISTEMAS Y COMPUTACION,DIURNA,PRESENCIAL,TUNJA,C.C.,1999-11-06,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,DUITAMA,DUITAMA,24,21-25,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,INGENIERIA DE SISTEMAS Y COMPUTACION,DIURNA,PRESENCIAL,TUNJA,C.C.,1993-05-16,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,TURMEQUÉ,TURMEQUÉ,30,26-30,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,INGENIERIA DE SISTEMAS Y COMPUTACION,DIURNA,PRESENCIAL,TUNJA,T.I.,2004-07-31,M,4,PERDIO CUPO A130/98 ART. 80 LIT. C,DUITAMA,DUITAMA,19,16-20,2023.0,1,4.0,MEDIO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,INGENIERIA DE SISTEMAS Y COMPUTACION,DIURNA,PRESENCIAL,TUNJA,C.C.,2000-11-24,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,NUEVO COLÓN,23,21-25,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,INGENIERIA DE SISTEMAS Y COMPUTACION,DIURNA,PRESENCIAL,TUNJA,C.C.,2003-09-12,F,1,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,20,16-20,2023.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,INGENIERIA AMBIENTAL,DIURNA,PRESENCIAL,TUNJA,C.C.,2002-09-25,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,SOGAMOSO,SOGAMOSO,21,21-25,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,INGENIERIA AMBIENTAL,DIURNA,PRESENCIAL,TUNJA,T.I.,2005-01-31,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C,CHIQUINQUIRÁ,CHIQUINQUIRÁ,18,16-20,2023.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,INGENIERIA AMBIENTAL,DIURNA,PRESENCIAL,TUNJA,T.I.,2005-02-27,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,18,16-20,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,ARQUITECTURA,EXTENDIDA,PRESENCIAL,TUNJA,T.I.,2004-02-16,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,19,16-20,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,ARQUITECTURA,EXTENDIDA,PRESENCIAL,TUNJA,C.C.,2004-08-21,F,3,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,19,16-20,2023.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,ARQUITECTURA,EXTENDIDA,PRESENCIAL,TUNJA,C.C.,2002-05-31,M,SIN INFORMACIÓN,PERDIO CUPO A130/98 ART. 80 LIT. D,MÁLAGA,MÁLAGA,21,21-25,2023.0,1,,,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,ESPECIALIZACION EN ESTRUCTURAS,OTRA,PRESENCIAL,TUNJA,C.C.,1976-08-02,M,SIN INFORMACIÓN,PERDIO CUPO A 052/2012  ART 15 LIT.A.,BOGOTA D.E,CAJICÁ,47,31+,2023.0,1,,,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,ESPECIALIZACION EN ESTRUCTURAS,OTRA,PRESENCIAL,TUNJA,C.C.,1996-09-27,M,SIN INFORMACIÓN,PERDIO CUPO A 052/2012  ART 15 LIT.A.,SOGAMOSO,TUNJA,27,26-30,2023.0,1,,,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,ESPECIALIZACION EN ESTRUCTURAS,OTRA,PRESENCIAL,TUNJA,C.C.,1997-09-25,M,SIN INFORMACIÓN,PERDIO CUPO A 052/2012  ART 15 LIT.A.,BOGOTÁ D.C.,VILLAVICENCIO,26,26-30,2023.0,1,,,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,ESPECIALIZACION EN ESTRUCTURAS,OTRA,PRESENCIAL,TUNJA,C.C.,1994-05-21,M,SIN INFORMACIÓN,PERDIO CUPO A 052/2012  ART 15 LIT.A.,SOATÁ,SOATÁ,29,26-30,2023.0,1,,,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,ESPECIALIZACION EN ESTRUCTURAS,OTRA,PRESENCIAL,TUNJA,C.C.,1997-03-21,F,SIN INFORMACIÓN,PERDIO CUPO A 052/2012  ART 15 LIT.A.,SOATÁ,SOATÁ,26,26-30,2023.0,1,,,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,ESPECIALIZACION EN ESTRUCTURAS,OTRA,PRESENCIAL,TUNJA,C.C.,1999-10-31,M,SIN INFORMACIÓN,PERDIO CUPO A 052/2012  ART 15 LIT.A.,TUNJA,TUNJA,24,21-25,2023.0,1,,,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,ESPECIALIZACION EN ESTRUCTURAS,OTRA,PRESENCIAL,TUNJA,C.C.,1997-06-23,F,SIN INFORMACIÓN,PERDIO CUPO A 052/2012  ART 15 LIT.A.,TUNJA,TUNJA,26,26-30,2023.0,1,,,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,ESPECIALIZACION EN GESTION DE INTEGRIDAD Y CORROSIÓN,EXTENDIDA,VIRTUAL,TUNJA,C.C.,1995-09-20,M,SIN INFORMACIÓN,PERDIO CUPO A 052/2012  ART 15 LIT.A.,ZIPAQUIRÁ,BOGOTÁ D.C.,28,26-30,2023.0,1,,,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,ESPECIALIZACION EN GESTION DE INTEGRIDAD Y CORROSIÓN,EXTENDIDA,VIRTUAL,TUNJA,C.C.,1987-02-09,F,SIN INFORMACIÓN,PERDIO CUPO A 052/2012  ART 15 LIT.B.,SANTANDER DE QUILICHAO,SANTANDER DE QUILICHAO,36,31+,2023.0,1,,,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,MAESTRIA EN GEOTECNIA,DIURNA,PRESENCIAL,TUNJA,C.C.,1997-04-22,M,SIN INFORMACIÓN,PERDIO CUPO A 052/2012  ART 15 LIT.A.,DUITAMA,DUITAMA,26,26-30,2023.0,1,,,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,INGENIERIA,DOCTORADO EN INGENIERIA Y CIENCIA DE LOS MATERIALES,DIURNA,PRESENCIAL,TUNJA,C.C.,1989-12-03,M,SIN INFORMACIÓN,PERDIO CUPO A 052/2012  ART 15 LIT.B.,VALLEDUPAR,VALLEDUPAR,34,31+,2023.0,1,,,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1990-06-24,M,1,PERDIO CUPO A130/98 ART.80 LIT. E,DUITAMA,DUITAMA,33,31+,2023.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,DIURNA,PRESENCIAL,DUITAMA,C.C.,2002-06-05,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,CÚCUTA,CRAVO NORTE,21,21-25,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1997-09-20,F,2,PERDIO CUPO A130/98 ART.80 LIT. E,DUITAMA,PAIPA,26,26-30,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,DIURNA,PRESENCIAL,DUITAMA,C.C.,2002-05-15,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,BOGOTÁ D.C.,PAIPA,21,21-25,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,DIURNA,PRESENCIAL,DUITAMA,T.I.,2005-05-30,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,DUITAMA,DUITAMA,18,16-20,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1995-12-12,M,1,PERDIO CUPO A130/98 ART. 80 LIT. D,MONIQUIRÁ,MONIQUIRÁ,28,26-30,2023.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,C.C.,2002-01-02,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,DUITAMA,PAIPA,21,21-25,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1989-09-27,M,1,PERDIO CUPO A130/98 ART.80 LIT. E,DUITAMA,DUITAMA,34,31+,2023.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1990-10-26,M,3,PERDIO CUPO A130/98 ART. 80 LIT. D,DUITAMA,DUITAMA,33,31+,2023.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1999-03-09,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,DUITAMA,DUITAMA,24,21-25,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1995-11-25,F,1,PERDIO CUPO A130/98 ART.80 LIT. E,AGUSTÍN CODAZZI,BECERRIL,28,26-30,2023.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,C.C.,2001-03-18,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,TUNJA,TUNJA,22,21-25,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,C.C.,2001-04-05,F,2,PERDIO CUPO A130/98 ART.80 LIT. E,SOGAMOSO,NOBSA,22,21-25,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,C.C.,2004-09-19,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,DUITAMA,DUITAMA,19,16-20,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,ADMINISTRACION TURISTICA Y HOTELERA,DIURNA,PRESENCIAL,DUITAMA,C.C.,2001-05-05,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,LÍBANO,DUITAMA,22,21-25,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,ADMINISTRACION TURISTICA Y HOTELERA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1996-04-13,F,1,PERDIO CUPO A130/98 ART.80 LIT. E,DUITAMA,BOGOTA D.E,27,26-30,2023.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,ADMINISTRACION INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,C.C.,1999-10-28,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,DUITAMA,DUITAMA,24,21-25,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,ADMINISTRACION INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,C.C.,2002-03-22,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,SOGAMOSO,SOGAMOSO,21,21-25,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,ADMINISTRACION INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,C.C.,1997-04-09,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,SOGAMOSO,SOGAMOSO,26,26-30,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,ADMINISTRACION INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,C.C.,1998-07-09,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,LA JAGUA DE IBIRICO,PAIPA,25,21-25,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,ADMINISTRACION INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,C.C.,1998-01-07,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,CHITA,DUITAMA,25,21-25,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,DISEÑO INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,C.C.,1999-10-05,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,DUITAMA,DUITAMA,24,21-25,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,DISEÑO INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,C.C.,2004-01-03,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C,SAN JOSÉ DEL GUAVIARE,DUITAMA,19,16-20,2023.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,DISEÑO INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,C.C.,2004-06-18,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,DUITAMA,19,16-20,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,DISEÑO INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,C.C.,1998-10-20,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,SOGAMOSO,SOGAMOSO,25,21-25,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,DISEÑO INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,C.C.,2002-08-25,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,PAIPA,PAIPA,21,21-25,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,LICENCIATURA EN MATEMATICAS,DIURNA,PRESENCIAL,DUITAMA,C.C.,2001-03-09,F,2,PERDIO CUPO A130/98 ART. 80 LIT. B,AQUITANIA,DUITAMA,22,21-25,2023.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,LICENCIATURA EN MATEMATICAS,DIURNA,PRESENCIAL,DUITAMA,C.C.,1998-06-23,M,3,PERDIO CUPO A130/98 ART. 80 LIT. C,DUITAMA,DUITAMA,25,21-25,2023.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,LICENCIATURA EN MATEMATICAS,DIURNA,PRESENCIAL,DUITAMA,C.C.,2003-05-19,M,1,PERDIO CUPO A130/98 ART.80 LIT. E,MONGUÍ,MONGUÍ,20,16-20,2023.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,LICENCIATURA EN MATEMATICAS,DIURNA,PRESENCIAL,DUITAMA,T.I.,2004-09-05,M,1,PERDIO CUPO A130/98 ART. 80 LIT. D,SARAVENA,CUBARÁ,19,16-20,2023.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,ESPECIALIZACION EN GESTION ESTRATEGICA DE PROYECTOS,OTRA,PRESENCIAL,DUITAMA,C.C.,1994-02-24,M,SIN INFORMACIÓN,PERDIO CUPO A 052/2012  ART 15 LIT.A.,BOGOTÁ D.C.,AGUACHICA,29,26-30,2023.0,1,,,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL DUITAMA,MAESTRIA EN ENERGIAS RENOVABLES,EXTENDIDA,PRESENCIAL,DUITAMA,C.C.,1998-08-12,M,SIN INFORMACIÓN,PERDIO CUPO A 052/2012  ART 15 LIT.A.,TUNJA,TUNJA,25,21-25,2023.0,1,,,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL SOGAMOSO,INGENIERIA ELECTRONICA,DIURNA,PRESENCIAL,TUNJA,C.C.,1994-12-16,M,3,PERDIO CUPO A130/98 ART. 80 LIT. C,CALI,TUNJA,29,26-30,2023.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2023,SECCIONAL SOGAMOSO,ESPECIALIZACION EN INGENIERIA DE PRODUCCION Y OPERACIONES,OTRA,PRESENCIAL,SOGAMOSO,C.C.,1994-09-21,M,SIN INFORMACIÓN,PERDIO CUPO A 052/2012  ART 15 LIT.B.,PAIPA,TUNJA,29,26-30,2023.0,1,,,UPTC,ACADEMICA,1
SEGUNDO SEMESTRE DE 2023,CIENCIAS,FISICA,DIURNA,PRESENCIAL,TUNJA,C.C.,2004-08-07,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,DUITAMA,DUITAMA,19,16-20,2023.0,2,2.0,BAJO,UPTC,ACADEMICA,1
SEGUNDO SEMESTRE DE 2023,CIENCIAS,FISICA,DIURNA,PRESENCIAL,TUNJA,C.C.,2002-08-18,M,1,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,21,21-25,2023.0,2,1.0,BAJO,UPTC,ACADEMICA,1
SEGUNDO SEMESTRE DE 2023,CIENCIAS,FISICA,DIURNA,PRESENCIAL,TUNJA,C.C.,2001-03-28,F,2,PERDIO CUPO A130/98 ART. 80 LIT. B,SANTA ROSA DE VITERBO,SANTA ROSA DE VITERBO,22,21-25,2023.0,2,2.0,BAJO,UPTC,ACADEMICA,1
SEGUNDO SEMESTRE DE 2023,CIENCIAS,FISICA,DIURNA,PRESENCIAL,TUNJA,C.C.,2003-01-12,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,SOGAMOSO,SOGAMOSO,20,16-20,2023.0,2,2.0,BAJO,UPTC,ACADEMICA,1
SEGUNDO SEMESTRE DE 2023,CIENCIAS,FISICA,DIURNA,PRESENCIAL,TUNJA,T.I.,2005-08-23,M,3,PERDIO CUPO A130/98 ART. 80 LIT. C,SOGAMOSO,SOGAMOSO,18,16-20,2023.0,2,3.0,MEDIO,UPTC,ACADEMICA,1
SEGUNDO SEMESTRE DE 2023,CIENCIAS,BIOLOGIA,DIURNA,PRESENCIAL,TUNJA,C.C.,2002-02-14,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,SOGAMOSO,SOGAMOSO,21,21-25,2023.0,2,2.0,BAJO,UPTC,ACADEMICA,1
SEGUNDO SEMESTRE DE 2023,CIENCIAS,BIOLOGIA,DIURNA,PRESENCIAL,TUNJA,C.C.,2001-09-26,M,3,PERDIO CUPO A130/98 ART. 80 LIT. C,FLORIDABLANCA,DUITAMA,22,21-25,2023.0,2,3.0,MEDIO,UPTC,ACADEMICA,1
SEGUNDO SEMESTRE DE 2023,CIENCIAS,BIOLOGIA,DIURNA,PRESENCIAL,TUNJA,T.I.,2005-07-03,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,SAMACÁ,SAMACÁ,18,16-20,2023.0,2,2.0,BAJO,UPTC,ACADEMICA,1
SEGUNDO SEMESTRE DE 2023,CIENCIAS,BIOLOGIA,DIURNA,PRESENCIAL,TUNJA,C.C.,2002-10-31,M,3,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,PAIPA,21,21-25,2023.0,2,3.0,MEDIO,UPTC,ACADEMICA,1
SEGUNDO SEMESTRE DE 2023,CIENCIAS,BIOLOGIA,DIURNA,PRESENCIAL,TUNJA,C.C.,1999-12-03,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,TUNJA,24,21-25,2023.0,2,2.0,BAJO,UPTC,ACADEMICA,1
SEGUNDO SEMESTRE DE 2023,CIENCIAS,MATEMATICAS,DIURNA,PRESENCIAL,TUNJA,T.I.,2004-12-13,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TURMEQUÉ,TURMEQUÉ,19,16-20,2023.0,2,2.0,BAJO,UPTC,ACADEMICA,1
SEGUNDO SEMESTRE DE 2023,CIENCIAS,MATEMATICAS,DIURNA,PRESENCIAL,TUNJA,C.C.,2003-06-14,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,SOGAMOSO,SOGAMOSO,20,16-20,2023.0,2,2.0,BAJO,UPTC,ACADEMICA,1
SEGUNDO SEMESTRE DE 2023,CIENCIAS,MATEMATICAS,DIURNA,PRESENCIAL,TUNJA,C.C.,2001-11-12,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,SOCHA,SOCHA,22,21-25,2023.0,2,2.0,BAJO,UPTC,ACADEMICA,1
SEGUNDO SEMESTRE DE 2023,CIENCIAS,MATEMATICAS,DIURNA,PRESENCIAL,TUNJA,C.C.,1992-08-10,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,TUTA,TUTA,31,31+,2023.0,2,2.0,BAJO,UPTC,ACADEMICA,1
SEGUNDO SEMESTRE DE 2023,CIENCIAS,MATEMATICAS,DIURNA,PRESENCIAL,TUNJA,C.C.,2003-05-29,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,YOPAL,PAZ DE ARIPORO,20,16-20,2023.0,2,2.0,BAJO,UPTC,ACADEMICA,1
SEGUNDO SEMESTRE DE 2023,CIENCIAS,MATEMATICAS,DIURNA,PRESENCIAL,TUNJA,C.C.,2004-08-09,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,RAMIRIQUÍ,PAIPA,19,16-20,2023.0,2,2.0,BAJO,UPTC,ACADEMICA,1
SEGUNDO SEMESTRE DE 2023,CIENCIAS,MATEMATICAS,DIURNA,PRESENCIAL,TUNJA,T.I.,2005-08-05,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,VILLAVICENCIO,CUMARAL,18,16-20,2023.0,2,2.0,BAJO,UPTC,ACADEMICA,1
SEGUNDO SEMESTRE DE 2023,CIENCIAS,QUIMICA,DIURNA,PRESENCIAL,TUNJA,C.C.,1998-10-04,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,SOGAMOSO,TUNJA,25,21-25,2023.0,2,2.0,BAJO,UPTC,ACADEMICA,1
SEGUNDO SEMESTRE DE 2023,CIENCIAS,QUIMICA,DIURNA,PRESENCIAL,TUNJA,C.C.,2002-01-02,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,VILLAPINZÓN,VILLAPINZÓN,21,21-25,2023.0,2,2.0,BAJO,UPTC,ACADEMICA,1
SEGUNDO SEMESTRE DE 2023,CIENCIAS,QUIMICA,DIURNA,PRESENCIAL,TUNJA,C.C.,2002-06-12,F,1,PERDIO CUPO A130/98 ART. 80 LIT. C,YOPAL,PAZ DE ARIPORO,21,21-25,2023.0,2,1.0,BAJO,UPTC,ACADEMICA,1
